'eventId','timestamp','srcIp','srcName','dstIp','dstName','srcPort','dstPort','sigName','sigId','status_type','status_value',
'6567504096536488','1557209220.535','10.46.13.27','','10.24.114.15','','445','63700','ET EXPLOIT Possible DOUBLEPULSAR Beacon Response','1:2024216','4','4',
'6567504096536479','1557209220.426','10.46.13.27','','10.24.114.15','','445','63700','ET EXPLOIT Possible DOUBLEPULSAR Beacon Response','1:2024216','4','4',
'6567504096536487','1557209220.317','10.46.13.27','','10.24.114.15','','445','63700','ET EXPLOIT Possible DOUBLEPULSAR Beacon Response','1:2024216','4','4',
'6567504096536486','1557209220.207','10.46.13.27','','10.24.114.15','','445','63700','ET EXPLOIT Possible DOUBLEPULSAR Beacon Response','1:2024216','4','4',
'6567504096536470','1557209219.989','10.46.13.27','','10.24.114.15','','445','63700','ET EXPLOIT Possible DOUBLEPULSAR Beacon Response','1:2024216','4','4',
'6567504096536472','1557209219.77','10.46.13.27','','10.24.114.15','','445','63700','ET EXPLOIT Possible DOUBLEPULSAR Beacon Response','1:2024216','4','4',
'6567504096536474','1557209218.458','10.46.13.27','','10.24.114.15','','445','63700','ET EXPLOIT Possible DOUBLEPULSAR Beacon Response','1:2024216','4','4',
'6567504096536441','1557209165.345','10.46.13.27','','10.24.114.15','','445','63700','ET EXPLOIT Possible DOUBLEPULSAR Beacon Response','1:2024216','4','4',
'6567504096536444','1557209165.236','10.46.13.27','','10.24.114.15','','445','63700','ET EXPLOIT Possible DOUBLEPULSAR Beacon Response','1:2024216','4','4',
'6567504096536436','1557209165.127','10.46.13.27','','10.24.114.15','','445','63700','ET EXPLOIT Possible DOUBLEPULSAR Beacon Response','1:2024216','4','4',
'6567504096536440','1557209164.908','10.46.13.27','','10.24.114.15','','445','63700','ET EXPLOIT Possible DOUBLEPULSAR Beacon Response','1:2024216','4','4',
'6567504096536428','1557209163.925','10.46.13.27','','10.24.114.15','','445','63700','ET EXPLOIT Possible DOUBLEPULSAR Beacon Response','1:2024216','4','4',
'6567504096536423','1557209163.815','10.46.13.27','','10.24.114.15','','445','63700','ET EXPLOIT Possible DOUBLEPULSAR Beacon Response','1:2024216','4','4',
'6567504096536429','1557209163.705','10.46.13.27','','10.24.114.15','','445','63700','ET EXPLOIT Possible DOUBLEPULSAR Beacon Response','1:2024216','4','4',
'6567504096536421','1557209158.429','10.46.13.27','','10.24.114.15','','445','63645','ET EXPLOIT Possible DOUBLEPULSAR Beacon Response','1:2024216','4','4',
'6567504096536412','1557209154.887','10.46.13.27','','10.24.114.15','','445','63222','ET EXPLOIT Possible DOUBLEPULSAR Beacon Response','1:2024216','4','4',
'6567504096536408','1557209140.882','10.24.114.15','','10.46.13.27','','60789','445','ET EXPLOIT ETERNALBLUE Exploit M2 MS17-010','1:2024297','4','4',
'6567504096536406','1557209140.665','10.46.13.27','','10.24.114.15','','445','60789','ET EXPLOIT Possible ETERNALBLUE MS17-010 Echo Response','1:2024218','4','4',
'6567504096536399','1557209136.593','10.46.13.27','','10.24.114.15','','445','60789','ET EXPLOIT Possible ETERNALBLUE MS17-010 Echo Response','1:2024218','4','4',
'6567504096536402','1557209134.456','10.24.114.15','','10.46.13.27','','60789','445','ET EXPLOIT Possible ETERNALBLUE MS17-010 Heap Spray','1:2024217','4','4',
'6567504096536397','1557209126.93','10.46.13.27','','10.24.114.15','','445','59980','ET EXPLOIT ETERNALBLUE Probe Vulnerable System Response MS17-010','1:2025650','4','4',
'6567504096536387','1557209103.05','10.24.114.15','','10.46.13.16','','57189','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096536388','1557209103.05','10.24.114.15','','10.46.13.16','','57189','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
'6567504096536353','1557209063.857','10.24.114.15','','10.46.13.5','','52673','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (MSF style)','1:2025649','4','4',
'6567504096536354','1557209063.857','10.24.114.15','','10.46.13.5','','52673','445','ET EXPLOIT Possible ETERNALBLUE Probe MS17-010 (Generic Flags)','1:2025992','4','4',
